-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
-1.945673631443689544e-01,4.551100387153367066e+00,6.308873855330554115e+00,4.174216995437256550e-01,5.083166422407772167e+00,6.758017316048502643e+00,-1.414577869808540680e+06,5.285605780322670937e+06,-7.914732742904920131e+06,6.190499524368435144e+06,-2.841463825275279582e+06,8.427069690529895015e+05,-1.576823038217960857e+05
